INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,SHIP_CLASS,IMO,E_CO2_kg,E_SOx_kg,E_NOx_kg,E_PM_kg,E_CH4_kg,E_CO_kg,E_N2O_kg,E_BC_kg,E_NMVOC_kg,E_PM10_kg,E_PM2.5_kg,DURATION,PDemand_kW,FuelConsumption_tonnes,
33530,32790,ARDROSSAN,GB,55.65,-4.816666667,55,39,N,4,49,W,0,0,486780,558,1718,701,546,1436,1963,1657,1589,581,536,0,0,0,0
33550,32790,TROON,GB,55.55,-4.683333333,55,33,N,4,41,W,0,0,876348,795,942,1896,626,1377,1771,1718,799,1843,1907,0,0,0,0
33560,32790,AYR,GB,55.46666667,-4.633333333,55,28,N,4,38,W,0,0,160581,1565,1920,1064,1245,594,1929,1763,806,1594,1391,0,0,0,0
33570,32790,STRANRAER,GB,54.9,-5.033333333,54,54,N,5,2,W,0,0,150770,1055,1443,1156,1075,1761,1196,647,1851,855,821,0,0,0,0
33610,33580,DOUGLAS,IM,54.15,-4.466666667,54,9,N,4,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33620,33580,RAMSEY,IM,54.31666667,-4.366666667,54,19,N,4,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33690,33630,ARDGLASS,GB,54.26666667,-5.616666667,54,16,N,5,37,W,0,0,159707,1649,898,1612,505,929,1815,768,1059,1827,611,0,0,0,0
62100,61100,MARUGAME KO,JP,34.3,133.7833333,34,18,N,133,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61690,61100,UBE KO,JP,33.93333333,131.2333333,33,56,N,131,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61410,61100,URAGA KO,JP,35.23333333,139.7166667,35,14,N,139,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61415,61100,TAGONOURA KO,JP,35.13333333,138.7,35,8,N,138,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61420,61100,SHIMODA KO,JP,34.66666667,138.95,34,40,N,138,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61425,61100,OMAEZAKI KO,JP,34.6,138.2333333,34,36,N,138,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61460,61100,SHIMIZU KO,JP,35.01666667,138.5,35,1,N,138,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61470,61100,KINUURA KO,JP,34.85,136.95,34,51,N,136,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61475,61100,GAMAGORI KO,JP,34.81666667,137.2166667,34,49,N,137,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61480,61100,NAGOYA KO,JP,35.06666667,136.8666667,35,4,N,136,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61490,61100,YOKKAICHI,JP,34.96666667,136.6333333,34,58,N,136,38,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61495,61100,MATSUSAKA,JP,34.6,136.5666667,34,36,N,136,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61500,61100,TOBA,JP,34.48333333,136.85,34,29,N,136,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61515,61100,OWASE KO,JP,34.06666667,136.2166667,34,4,N,136,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61540,61100,TANABE KO,JP,33.71666667,135.3666667,33,43,N,135,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61545,61100,WAKAYAMA-SHIMOTSU KO,JP,34.2,135.1333333,34,12,N,135,8,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61547,61100,SAKAI-SENBOKU,JP,34.55,135.4333333,34,33,N,135,26,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61555,61100,AMAGASAKI,JP,34.7,135.3833333,34,42,N,135,23,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61560,61100,KOBE,JP,34.65,135.1833333,34,39,N,135,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15140,14830,PUERTO BAYOVAR,PE,-5.833333333,-81.05,5,50,S,81,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14400,14070,CORONEL,CL,-37.03333333,-73.16666667,37,2,S,73,10,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13810,13310,PUERTO BELGRANO,AR,-38.88333333,-62.1,38,53,S,62,6,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13815,13310,BAHIA BLANCA,AR,-38.78333333,-62.26666667,38,47,S,62,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13820,13310,PUERTO INGENIERO WHITE,AR,-38.8,-62.26666667,38,48,S,62,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13830,13310,PUERTO NACIONAL,AR,-38.8,-62.28333333,38,48,S,62,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13840,13310,PUERTO GALVAN,AR,-38.78333333,-62.3,38,47,S,62,18,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13860,13310,SAN BLAS,AR,-40.56666667,-62.23333333,40,34,S,62,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13900,13310,PUERTO MADRYN,AR,-42.76666667,-65.03333333,42,46,S,65,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,13310,PUERTO SAN JULIAN,AR,-49.31666667,-67.7,49,19,S,67,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13950,13310,PUERTO SANTA CRUZ,AR,-50.01666667,-68.51666667,50,1,S,68,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13960,13310,PUERTO GALLEGOS,AR,-51.61666667,-68.96666667,51,37,S,68,58,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13980,13310,USHUAIA,AR,-54.81666667,-68.3,54,49,S,68,18,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14020,14010,PRINCE OLAV HARBOR,GS,-54.03333333,-37.15,54,2,S,37,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14040,14010,STROMNESS HARBOR,GS,-54.15,-36.7,54,9,S,36,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14090,14070,PUERTO SARA,CL,-52.63333333,-70.2,52,38,S,70,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14095,14070,CALETA CLARENCIA,CL,-52.9,-70.1,52,54,S,70,6,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14130,14070,PORT SAN JUAN DE LA JUAN,CL,-53.63333333,-70.91666667,53,38,S,70,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14140,14070,BAHIA HARRIS,CL,-53.85,-70.45,53,51,S,70,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,14070,CALETA MINA ELENA,CL,-52.68333333,-71.9,52,41,S,71,54,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,4570,GRAND HAVEN,US,43.06666667,-86.23333333,43,4,N,86,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,4570,HOLLAND,US,42.78333333,-86.13333333,42,47,N,86,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,4570,SAUGATUCK,US,42.66666667,-86.2,42,40,N,86,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,4570,SOUTH HAVEN,US,42.4,-86.28333333,42,24,N,86,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,4570,ST JOSEPH,US,42.11666667,-86.48333333,42,7,N,86,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,4570,MICHIGAN CITY,US,41.73333333,-86.9,41,44,N,86,54,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,4570,GARY,US,41.61666667,-87.33333333,41,37,N,87,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,4570,BUFFINGTON,US,41.63333333,-87.41666667,41,38,N,87,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,4570,INDIANA HARBOR,US,41.66666667,-87.43333333,41,40,N,87,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,4570,CALUMET HARBOR,US,41.73333333,-87.51666667,41,44,N,87,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31830,31330,WARKWORTH HARBOUR,GB,55.33333333,-1.583333333,55,20,N,1,35,W,0,0,575898,897,1288,1131,792,1365,1090,1211,1676,1706,1667,0,0,0,0
31860,31330,BERWICK-UPON-TWEED,GB,55.76666667,-2,55,46,N,2,0,W,0,0,588419,1324,1669,1189,502,1713,1963,693,1410,1249,816,0,0,0,0
31880,31870,EYEMOUTH,GB,55.86666667,-2.083333333,55,52,N,2,5,W,0,0,392772,1885,1626,880,1700,639,696,1848,718,1818,1604,0,0,0,0
31890,31870,DUNBAR,GB,56,-2.516666667,56,0,N,2,31,W,0,0,299743,1610,1637,787,1665,1243,1563,1176,913,1060,1711,0,0,0,0
31930,31870,LEITH,GB,55.98333333,-3.183333333,55,59,N,3,11,W,0,0,694625,1355,519,1788,1720,626,767,929,871,981,1097,0,0,0,0
31940,31870,GRANTON,GB,55.98333333,-3.216666667,55,59,N,3,13,W,0,0,521338,1172,1604,1491,661,1982,1751,1329,1493,1165,527,0,0,0,0
31945,31870,BRAEFOOT BAY TERMINAL,GB,56.03333333,-3.316666667,56,2,N,3,19,W,0,0,276937,1566,1680,1611,732,1863,1352,978,1239,664,1026,0,0,0,0
31972,31870,HOUND POINT TERMINAL,GB,56,-3.366666667,56,0,N,3,22,W,0,0,192687,626,1998,872,1745,735,1461,1195,716,1253,1434,0,0,0,0
31980,31870,ROSYTH,GB,56.01666667,-3.433333333,56,1,N,3,26,W,0,0,759351,1684,1239,772,771,1055,1456,1046,1306,1976,1856,0,0,0,0
32010,31870,GRANGEMOUTH,GB,56.01666667,-3.716666667,56,1,N,3,43,W,0,0,250220,565,935,1635,815,1516,1201,727,1307,995,1098,0,0,0,0
32030,31870,BURNTISLAND,GB,56.05,-3.233333333,56,3,N,3,14,W,0,0,98164,727,747,1785,1463,1896,1447,1096,503,1899,531,0,0,0,0
32070,31870,METHIL,GB,56.18333333,-3,56,11,N,3,0,W,0,0,52868,758,1106,610,1235,1301,861,1289,729,1660,944,0,0,0,0
32170,31870,DUNDEE,GB,56.46666667,-2.95,56,28,N,2,57,W,0,0,880407,1346,1628,1334,912,1908,1812,1026,1616,930,1219,0,0,0,0
32180,31870,PERTH,GB,56.4,-3.45,56,24,N,3,27,W,0,0,474491,1874,704,1516,656,823,1672,1364,1310,1060,1556,0,0,0,0
32200,31870,MONTROSE,GB,56.7,-2.466666667,56,42,N,2,28,W,0,0,446356,1551,1797,1784,620,1058,998,1581,505,625,678,0,0,0,0
32220,31870,ABERDEEN,GB,57.15,-2.083333333,57,9,N,2,5,W,0,0,646445,610,820,1834,1838,1175,1069,1746,608,1839,874,0,0,0,0
32230,31870,PETERHEAD,GB,57.5,-1.783333333,57,30,N,1,47,W,0,0,353136,1644,652,1608,1322,739,697,1156,1504,1054,509,0,0,0,0
32240,31870,FRASERBURGH HARBOR,GB,57.68333333,-2,57,41,N,2,0,W,0,0,811794,672,1729,1989,1543,1745,1155,731,825,1424,530,0,0,0,0
31720,31330,TEESPORT,GB,54.65,-1.133333333,54,39,N,1,8,W,0,0,354343,776,1565,1296,804,1132,565,1440,1568,1532,1516,0,0,0,0
31740,31330,HARTLEPOOL,GB,54.7,-1.183333333,54,42,N,1,11,W,0,0,867555,1229,1420,861,1956,1741,560,1025,1040,787,891,0,0,0,0
31150,30980,DORDRECHT,NL,51.81666667,4.65,51,49,N,4,39,E,0,0,188729,1717,1162,504,1701,692,1937,1255,920,1937,1832,0,0,0,0
31210,30980,VLISSINGEN,NL,51.45,3.6,51,27,N,3,36,E,0,0,516814,790,1466,1732,1187,1478,1174,1530,1513,1962,1548,0,0,0,0
31220,30980,TERNEUZEN,NL,51.35,3.816666667,51,21,N,3,49,E,0,0,839155,1422,1056,1089,1789,1722,1594,612,1862,1843,1555,0,0,0,0
31260,31240,BRUXELLES,BE,50.86666667,4.35,50,52,N,4,21,E,0,0,163968,1838,1279,1762,940,1859,1561,612,1028,1036,1833,0,0,0,0
31270,31240,GHENT,BE,51.06666667,3.733333333,51,4,N,3,44,E,0,0,183425,730,1176,624,726,520,1181,1744,1533,1381,1850,0,0,0,0
31280,31240,ZEEBRUGGE,BE,51.33333333,3.2,51,20,N,3,12,E,0,0,203081,1557,670,1612,1590,1991,1456,1599,935,965,656,0,0,0,0
31290,31240,BRUGES,BE,51.23333333,3.216666667,51,14,N,3,13,E,0,0,463365,1118,1481,712,1195,836,1513,606,1557,1307,1303,0,0,0,0
31310,31240,OOSTENDE,BE,51.23333333,2.916666667,51,14,N,2,55,E,0,0,627058,633,1942,1082,1125,1958,1033,1979,1425,1421,1048,0,0,0,0
31320,31240,NIEUWPOORT,BE,51.13333333,2.75,51,8,N,2,45,E,0,0,722480,813,855,757,1553,510,984,1969,1221,1453,1792,0,0,0,0
60440,60438,WONSAN,KP,39.16666667,127.45,39,10,N,127,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60450,60438,HUNGNAM,KP,39.83333333,127.6166667,39,50,N,127,37,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60470,60438,CH'AHO,KP,40.2,128.65,40,12,N,128,39,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60500,60438,CH'ONGJIN,KP,41.76666667,129.8166667,41,46,N,129,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60540,60530,POS'YET,RU,42.65,130.8,42,39,N,130,48,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60610,60530,VLADIVOSTOK,RU,43.11666667,131.9,43,7,N,131,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60720,60530,BUKHTA GAYDAMAK,RU,42.86666667,132.6833333,42,52,N,132,41,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60730,60530,NAKHODKA,RU,42.8,132.8833333,42,48,N,132,53,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60795,60530,SOVETSKAYA GAVAN,RU,48.96666667,140.2833333,48,58,N,140,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60800,60530,BUKHTA VANINO,RU,49.08333333,140.2833333,49,5,N,140,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40200,40090,PORTO EMPEDOCLE,IT,37.28333333,13.53333333,37,17,N,13,32,E,0,0,58669,682,923,1714,560,1679,761,1669,824,543,999,0,0,0,0
40210,40090,LICATA,IT,37.1,13.93333333,37,6,N,13,56,E,0,0,565776,1996,1185,1356,622,1582,1295,1828,570,1896,655,0,0,0,0
40220,40090,GELA,IT,37.06666667,14.25,37,4,N,14,15,E,0,0,749469,646,888,1485,750,987,1051,639,1015,1145,574,0,0,0,0
40230,40090,POZZALLO,IT,36.71666667,14.85,36,43,N,14,51,E,0,0,135451,740,1643,894,898,1287,544,907,1284,1587,505,0,0,0,0
40240,40090,SIRACUSA,IT,37.05,15.28333333,37,3,N,15,17,E,0,0,689186,583,1954,861,1091,612,661,759,1674,1598,961,0,0,0,0
40250,40090,AUGUSTA,IT,37.21666667,15.23333333,37,13,N,15,14,E,0,0,540998,1814,809,1989,884,889,1206,1723,1779,900,1327,0,0,0,0
40270,40090,CATANIA,IT,37.5,15.1,37,30,N,15,6,E,0,0,562679,1488,944,1108,1931,1276,1836,808,1070,831,1658,0,0,0,0
40300,40290,LIPARI,IT,38.48333333,14.96666667,38,29,N,14,58,E,0,0,822357,1285,1271,541,1102,1244,597,1580,1799,1773,790,0,0,0,0
40330,40320,VALLETTA HARBORS,MT,35.9,14.51666667,35,54,N,14,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40340,40320,MARSAXLOKK,MT,35.81666667,14.55,35,49,N,14,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40440,40390,CROTONE,IT,39.08333333,17.13333333,39,5,N,17,8,E,0,0,759152,1186,1607,1486,787,1022,1614,657,1796,1099,1635,0,0,0,0
40470,40390,TARANTO,IT,40.46666667,17.2,40,28,N,17,12,E,0,0,785646,1502,1500,1094,580,597,1935,1875,1491,1256,1788,0,0,0,0
40480,40390,GALLIPOLI,IT,40.05,17.98333333,40,3,N,17,59,E,0,0,895812,818,841,995,1619,1385,873,1754,700,884,1377,0,0,0,0
40490,40390,OTRANTO,IT,40.15,18.5,40,9,N,18,30,E,0,0,406012,1610,759,1963,705,1112,725,1164,511,1918,1371,0,0,0,0
40510,40390,MONOPOLI,IT,40.95,17.3,40,57,N,17,18,E,0,0,335939,835,1851,581,685,864,785,893,1728,1148,582,0,0,0,0
40530,40390,BARI,IT,41.13333333,16.86666667,41,8,N,16,52,E,0,0,724802,517,1661,1695,1769,1708,1757,1922,859,843,1999,0,0,0,0
39261,39130,PORTO DI ORISTANO,IT,39.86666667,8.55,39,52,N,8,33,E,0,0,246508,923,1888,1065,1766,763,538,1673,667,769,1243,0,0,0,0
39310,39130,PORTO TORRES,IT,40.83333333,8.4,40,50,N,8,24,E,0,0,834503,1928,1203,1789,1903,917,890,984,1341,1591,1714,0,0,0,0
39360,39330,SAN REMO,IT,43.81666667,7.783333333,43,49,N,7,47,E,0,0,768821,862,1377,1711,1972,1823,866,1981,1138,1434,1734,0,0,0,0
39370,39330,IMPERIA,IT,43.88333333,8.033333333,43,53,N,8,2,E,0,0,686166,1861,1304,1478,500,1500,1366,1640,1739,1644,1518,0,0,0,0
39420,39330,RADA DI VADO,IT,44.26666667,8.433333333,44,16,N,8,26,E,0,0,674461,1468,920,820,1933,1732,1022,1236,967,681,1573,0,0,0,0
39440,39330,SAVONA,IT,44.31666667,8.5,44,19,N,8,30,E,0,0,209130,1593,583,770,1822,1811,1229,697,985,903,1525,0,0,0,0
39520,39330,LA SPEZIA,IT,44.1,9.833333333,44,6,N,9,50,E,0,0,559333,1190,625,654,1436,1548,1931,1852,1281,1705,1183,0,0,0,0
39550,39330,MARINA DI CARRARA,IT,44.03333333,10.03333333,44,2,N,10,2,E,0,0,50859,1809,687,1733,552,1673,1876,1234,1426,1546,1852,0,0,0,0
39590,39330,LIVORNO,IT,43.55,10.31666667,43,33,N,10,19,E,0,0,318272,1310,898,1330,1033,1764,1569,887,524,1068,1796,0,0,0,0
39610,39330,VADA,IT,43.35,10.45,43,21,N,10,27,E,0,0,97410,1606,1945,700,1402,986,640,1145,1806,865,545,0,0,0,0
53282,53210,VANIMO,PG,-2.683333333,141.1333333,2,41,S,141,8,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53300,53290,THURSDAY ISLAND,AU,-10.58333333,142.2166667,10,35,S,142,13,E,0,0,748182,504,902,733,1916,622,1919,1997,1599,1209,1232,0,0,0,0
53340,53290,CAIRNS,AU,-16.91666667,145.7833333,16,55,S,145,47,E,0,0,629292,819,1954,850,1614,1970,1493,834,1486,652,1154,0,0,0,0
53360,53290,MOURILYAN HARBOUR,AU,-17.6,146.1333333,17,36,S,146,8,E,0,0,396733,1157,964,1004,689,1008,1148,1533,1707,548,993,0,0,0,0
53370,53290,LUCINDA,AU,-18.51666667,146.3333333,18,31,S,146,20,E,0,0,857743,917,680,1354,690,1556,1427,928,533,1591,1388,0,0,0,0
53380,53290,TOWNSVILLE,AU,-19.26666667,146.8166667,19,16,S,146,49,E,0,0,158213,1550,1802,1156,1517,1429,1339,727,1652,775,1695,0,0,0,0
53400,53290,MACKAY,AU,-21.11666667,149.2166667,21,7,S,149,13,E,0,0,487617,1754,574,1037,1237,1262,694,858,1237,1842,1647,0,0,0,0
53405,53290,HAY POINT,AU,-21.28333333,149.3,21,17,S,149,18,E,0,0,186308,1354,633,1198,1316,1602,1091,1413,1638,1489,1551,0,0,0,0
53440,53290,PORT ALMA,AU,-23.58333333,150.85,23,35,S,150,51,E,0,0,252223,731,1282,1019,1646,996,1211,913,1984,725,1903,0,0,0,0
53450,53290,GLADSTONE,AU,-23.85,151.25,23,51,S,151,15,E,0,0,242574,1482,1669,1950,1027,531,1029,1749,826,1779,744,0,0,0,0
53460,53290,BUNDABERG,AU,-24.86666667,152.35,24,52,S,152,21,E,0,0,635396,919,1447,1391,757,779,1165,1316,1762,879,853,0,0,0,0
53490,53290,BRISBANE,AU,-27.46666667,153.0333333,27,28,S,153,2,E,0,0,167636,1224,1024,1886,1562,1050,1060,1694,1853,1312,1650,0,0,0,0
61567,61100,HIMEJI,JP,34.75,134.6333333,34,45,N,134,38,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61570,61100,AIOI,JP,34.78333333,134.4666667,34,47,N,134,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61573,61100,KAKOGAWA,JP,34.7,134.8333333,34,42,N,134,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61580,61100,UNO KO,JP,34.48333333,133.95,34,29,N,133,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61590,61100,HIBI KO,JP,34.45,133.9333333,34,27,N,133,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61595,61100,MIZUSHIMA KO,JP,34.5,133.75,34,30,N,133,45,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61630,61100,ONOMICHI-ITOZAKI,JP,34.38333333,133.1666667,34,23,N,133,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61640,61100,KURE,JP,34.23333333,132.55,34,14,N,132,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61655,61100,KANOKAWA KO,JP,34.18333333,132.4333333,34,11,N,132,26,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61662,61100,IWAKUNI KO,JP,34.18333333,132.25,34,11,N,132,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61675,61100,KUDAMATSU,JP,34,131.8666667,34,0,N,131,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61680,61100,TOKUYAMA,JP,34.03333333,131.8166667,34,2,N,131,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61400,61100,YOKOSUKA KO,JP,35.28333333,139.6666667,35,17,N,139,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040,60840,ALEKSANDROVSK -SAKHALINSKIY,RU,50.9,142.1333333,50,54,N,142,8,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61045,60840,LAZAREV,RU,52.21666667,141.5166667,52,13,N,141,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61060,60840,MOSKAL VO,RU,53.58333333,142.5,53,35,N,142,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47420,47350,MAINTIRANO,MG,-18.06666667,44.01666667,18,4,S,44,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47470,47350,TOLANARO,MG,-25.03333333,47,25,2,S,47,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47500,47350,MANAKARA,MG,-22.11666667,48.05,22,7,S,48,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47590,47350,MAROANTSETRA,MG,-15.45,49.81666667,15,27,S,49,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47620,47350,IHARANA,MG,-13.35,50,13,21,S,50,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47690,47670,PORT EST,RE,-20.93333333,55.31666667,20,56,S,55,19,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47700,47670,SAINT-PIERRE,RE,-21.35,55.46666667,21,21,S,55,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47800,47760,DIEGO GARCIA,IO,-7.35,72.46666667,7,21,S,72,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47820,47810,BERBERA,SO,10.45,45.01666667,10,27,N,45,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47850,47840,DJIBOUTI,DJ,11.6,43.13333333,11,36,N,43,8,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47880,47870,ASSAB,ER,13,42.75,13,0,N,42,45,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47900,47870,MITSIWA HARBOR,ER,15.61666667,39.46666667,15,37,N,39,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47940,47910,PORT SUDAN,SD,19.6,37.23333333,19,36,N,37,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47970,47950,AL QUSAYR,EG,26.1,34.28333333,26,6,N,34,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47980,47950,BUR SAFAGA,EG,26.73333333,33.95,26,44,N,33,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47985,47950,ZEIT BAY TERMINAL,EG,27.83333333,33.6,27,50,N,33,36,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33680,33630,WARREN POINT,GB,54.1,-6.25,54,6,N,6,15,W,0,0,806746,1317,1746,1955,585,886,1011,924,1323,1037,1635,0,0,0,0
31600,31330,WISBECH,GB,52.66666667,0.15,52,40,N,0,9,E,0,0,842159,1467,1104,1022,1206,514,1062,1353,1595,1157,1500,0,0,0,0
30985,30980,EEMSHAVEN,NL,53.45,6.833333333,53,27,N,6,50,E,0,0,577834,608,999,1847,897,1149,623,773,587,1216,1950,0,0,0,0
31215,30980,HANSWEERT,NL,51.45,4,51,27,N,4,0,E,0,0,255222,1126,1578,1416,1122,790,1357,1227,1830,1002,639,0,0,0,0
30695,30650,BUSUM,DE,54.13333333,8.866666667,54,8,N,8,52,E,0,0,442996,1191,1415,1347,641,1857,1320,988,1042,1548,1180,0,0,0,0
30785,30650,BUTZFLETH,DE,53.65,9.516666667,53,39,N,9,31,E,0,0,606638,797,782,1855,979,1448,1834,1066,1557,1438,1520,0,0,0,0
30725,30650,ITZEHOE,DE,53.91666667,9.516666667,53,55,N,9,31,E,0,0,436658,628,1681,984,654,1643,1994,1576,1000,1140,1255,0,0,0,0
30740,30650,NEUHAUS,DE,53.8,9.033333333,53,48,N,9,2,E,0,0,216099,714,1655,750,612,1455,1120,1377,1738,854,1398,0,0,0,0
28912,28826,ORTH,DE,54.45,11.05,54,27,N,11,3,E,0,0,205263,1777,1855,525,1591,1780,1673,512,1085,1598,1269,0,0,0,0
30480,30020,LEMVIG,DK,56.58333333,8.283333333,56,35,N,8,17,E,0,0,178953,770,785,1538,1042,1181,1839,1895,1051,884,503,0,0,0,0
